Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Time_Period_Evening,Time_Period_Late Evening,Time_Period_Morning,Time_Period_Night,Rented Bike Count
23.8,78.0,2.2,1991.0,19.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1578
28.6,34.0,2.0,1274.0,11.1,2.82,0.0,,Summer,No Holiday,Yes,False,False,False,False,1058
22.0,65.0,2.4,589.0,15.1,0.47,0.0,0.0,Spring,Holiday,Yes,True,False,False,False,1898
0.0,33.0,0.4,2000.0,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,165
26.7,,1.6,802.0,24.5,0.89,0.5,0.0,Summer,No Holiday,Yes,False,False,False,False,746
3.5,38.0,1.6,,-9.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,167
5.2,59.0,1.7,437.0,-2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,62
10.0,39.0,2.0,2000.0,-3.3,2.2,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,907
-9.4,47.0,2.0,2000.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,214
1.4,92.0,1.9,73.0,0.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,42
10.9,70.0,0.7,2000.0,5.6,0.0,0.0,0.0,Autumn,Holiday,No,False,False,True,False,0
15.9,14.0,2.8,2000.0,-11.6,0.25,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1641
6.6,69.0,0.0,1512.0,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,560
19.5,65.0,0.4,1662.0,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,776
2.1,97.0,0.2,859.0,1.6,0.0,0.0,0.0,Spring,Holiday,Yes,False,False,False,True,147
17.9,77.0,,1658.0,13.8,0.0,0.0,0.0,Autumn,No Holiday,No,False,False,False,True,0
18.0,64.0,1.3,1560.0,11.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,437
23.4,38.0,2.3,2000.0,8.2,0.06,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2338
13.5,75.0,0.8,1275.0,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1062
32.6,51.0,2.1,800.0,21.1,3.21,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,822
3.9,86.0,1.7,,1.7,0.11,0.2,0.0,Winter,No Holiday,Yes,False,False,True,False,303
30.2,66.0,1.4,1131.0,23.1,1.48,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,920
17.6,45.0,4.2,1947.0,5.5,0.7,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1221
20.5,79.0,1.7,770.0,16.7,1.25,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,735
33.2,52.0,2.5,1514.0,22.0,1.59,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,640
20.7,36.0,2.2,1788.0,5.0,3.1,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1186
9.6,92.0,2.5,721.0,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,8
27.9,81.0,1.8,1497.0,24.3,0.12,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1088
-5.5,56.0,0.8,1950.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,127
11.1,51.0,0.8,679.0,1.3,1.38,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,747
19.3,27.0,1.4,2000.0,-0.1,2.63,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,962
-2.8,58.0,1.6,1315.0,-9.9,0.0,0.0,2.6,Winter,No Holiday,Yes,False,False,False,True,55
0.6,36.0,0.4,1933.0,-12.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,229
20.5,31.0,2.6,1299.0,2.7,2.79,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1375
28.1,84.0,0.5,754.0,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,248
31.8,63.0,4.0,1849.0,23.8,0.81,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1247
21.2,77.0,1.7,638.0,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2337
17.5,76.0,1.2,1161.0,13.2,0.05,,0.0,Summer,No Holiday,Yes,False,False,True,False,672
-1.1,46.0,2.1,1437.0,-11.2,0.72,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,238
-4.2,53.0,1.1,1994.0,-12.3,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,62
28.8,75.0,2.1,1975.0,23.9,,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,733
0.0,56.0,0.8,1544.0,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,292
21.5,97.0,1.5,523.0,20.9,0.0,5.0,0.0,Summer,No Holiday,Yes,False,True,False,False,15
24.9,46.0,2.0,1855.0,12.4,0.91,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2190
-8.5,55.0,1.0,1482.0,-15.9,0.4,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,270
14.6,39.0,2.3,,0.7,0.11,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2445
5.9,69.0,2.6,330.0,0.6,1.43,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,394
3.1,58.0,0.4,936.0,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,213
23.7,98.0,0.6,410.0,23.3,0.0,5.5,0.0,Summer,No Holiday,Yes,False,True,False,False,22
26.1,27.0,1.8,581.0,5.6,2.59,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1080
17.0,37.0,1.4,2000.0,2.1,0.94,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,899
1.6,78.0,2.0,260.0,-1.8,0.17,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,222
-1.9,30.0,0.8,2000.0,-17.2,0.0,0.0,0.0,Winter,Holiday,Yes,False,True,False,False,145
11.8,56.0,0.0,1655.0,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,724
19.5,50.0,0.7,1329.0,8.7,1.19,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,2194
10.6,42.0,2.8,1307.0,-1.8,0.31,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,934
5.6,72.0,3.0,1700.0,0.9,0.89,,0.0,Spring,No Holiday,Yes,False,False,False,False,375
10.8,78.0,2.6,1985.0,7.1,0.13,0.5,0.0,Autumn,No Holiday,No,False,False,True,False,0
1.9,60.0,1.3,2000.0,-5.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,274
21.3,56.0,,1989.0,12.1,1.18,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1074
13.0,0.0,0.8,2000.0,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,165
27.1,79.0,1.2,1578.0,23.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1870
33.1,59.0,3.1,1726.0,24.0,0.72,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2367
18.1,38.0,2.8,932.0,3.5,0.16,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1712
20.6,,0.2,500.0,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,223
13.7,44.0,3.9,2000.0,1.6,0.83,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1171
21.3,43.0,2.8,2000.0,8.2,0.02,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1743
18.9,,2.3,2000.0,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,1001
19.0,39.0,1.4,2000.0,4.7,0.89,0.0,0.0,Autumn,Holiday,No,True,False,False,False,0
9.6,31.0,0.8,2000.0,-6.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,503
8.6,63.0,1.6,263.0,1.9,0.72,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,405
24.7,45.0,0.7,2000.0,11.9,0.3,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,3222
17.2,46.0,2.2,2000.0,5.4,1.6,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1745
13.3,77.0,1.6,833.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1062
12.0,76.0,0.8,346.0,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,400
19.4,83.0,1.6,448.0,16.4,0.03,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,714
23.4,83.0,1.7,1944.0,20.3,1.5,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,592
18.4,86.0,0.6,360.0,16.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,238
25.4,79.0,1.0,2000.0,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,796
22.7,65.0,0.7,759.0,15.7,1.05,,0.0,Summer,No Holiday,Yes,False,False,True,False,2357
9.6,38.0,3.2,1606.0,-4.0,1.35,,0.0,Spring,No Holiday,Yes,True,False,False,False,999
5.4,37.0,0.7,815.0,-8.1,0.43,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,353
24.6,57.0,1.8,1664.0,15.5,1.54,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1292
5.7,61.0,2.3,2000.0,-1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,979
22.6,90.0,1.4,1963.0,20.8,1.02,1.0,0.0,Summer,No Holiday,Yes,False,False,False,False,137
8.0,81.0,0.4,666.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,107
5.2,51.0,1.7,2000.0,-4.1,1.08,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,683
1.9,91.0,1.4,218.0,0.5,0.0,0.0,0.9,Winter,No Holiday,Yes,False,False,False,True,102
4.3,61.0,0.7,274.0,-2.5,0.23,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,337
-3.6,33.0,1.7,2000.0,-17.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,99
11.7,36.0,4.3,2000.0,-2.9,2.28,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,926
31.0,73.0,0.5,990.0,25.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,236
18.3,40.0,1.2,2000.0,4.4,0.33,0.0,0.0,Autumn,Holiday,No,False,False,False,False,0
22.5,43.0,0.4,2000.0,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2021
21.3,94.0,0.3,1314.0,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1223
30.3,59.0,0.8,1920.0,21.3,1.02,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1550
-4.9,34.0,1.3,1768.0,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,278
0.1,22.0,2.0,2000.0,-19.1,1.84,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,170
26.1,37.0,2.3,1749.0,10.2,1.92,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
26.2,47.0,3.8,1996.0,13.9,2.45,0.0,,Summer,No Holiday,Yes,True,False,False,False,1714
32.0,54.0,1.2,1962.0,21.5,2.99,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1069
6.4,71.0,1.0,385.0,1.5,0.37,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,616
23.2,52.0,1.2,2000.0,12.7,0.82,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1204
5.4,71.0,3.5,622.0,0.5,0.2,0.0,0.5,Winter,No Holiday,Yes,True,False,False,False,214
29.1,77.0,2.1,1465.0,24.6,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,853
-2.9,33.0,,1813.0,-16.9,0.92,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,290
30.0,67.0,,1986.0,23.1,0.0,0.0,0.0,Summer,Holiday,Yes,False,False,False,True,1034
-7.1,59.0,0.8,1058.0,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,69
-3.4,82.0,4.2,184.0,-6.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,123
13.1,45.0,3.1,2000.0,1.4,0.62,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1775
-17.5,38.0,3.4,2000.0,-28.4,0.0,0.0,0.5,Winter,No Holiday,Yes,False,False,True,False,142
8.3,59.0,2.1,1912.0,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,401
27.3,85.0,1.6,671.0,24.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,218
18.3,58.0,1.4,1958.0,9.8,1.24,0.0,,Autumn,No Holiday,Yes,False,False,True,False,1076
9.8,66.0,0.5,1979.0,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,940
26.2,75.0,0.9,1560.0,21.4,0.77,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,613
24.0,84.0,3.5,1975.0,21.1,0.47,0.0,,Summer,No Holiday,Yes,False,False,True,False,1530
32.8,61.0,4.0,1878.0,24.2,1.46,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,978
-1.7,83.0,1.0,1093.0,-4.2,0.0,0.0,3.5,Winter,No Holiday,Yes,False,True,False,False,62
12.3,84.0,3.2,1220.0,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,1220
20.9,77.0,0.6,2000.0,16.7,0.23,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2235
15.1,80.0,1.0,623.0,11.6,0.01,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,918
27.5,83.0,2.7,1118.0,24.3,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,509
-8.3,65.0,0.4,,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,103
11.8,34.0,2.3,1979.0,-3.5,1.16,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1185
8.3,47.0,3.1,2000.0,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,711
-0.6,60.0,0.6,,-7.4,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,228
5.6,64.0,,1556.0,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,330
0.0,29.0,1.3,1592.0,-15.9,0.52,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,255
-4.8,56.0,0.6,1505.0,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,102
10.9,,0.1,346.0,7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,829
21.2,87.0,2.7,479.0,18.9,0.01,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,852
7.1,65.0,0.5,713.0,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,412
20.5,82.0,0.8,338.0,17.3,0.16,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,369
-5.6,29.0,1.7,2000.0,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,392
14.2,45.0,0.9,1531.0,2.4,1.86,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,963
21.9,95.0,1.9,357.0,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,470
28.0,85.0,0.8,647.0,25.2,0.01,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,313
22.9,55.0,3.0,2000.0,13.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,2212
16.7,65.0,1.5,675.0,10.0,1.42,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,910
25.2,53.0,3.3,976.0,14.9,3.38,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1252
5.2,58.0,2.5,435.0,-2.4,0.81,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,370
1.1,68.0,0.6,2000.0,-4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,162
25.5,53.0,2.0,,15.2,2.5,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1174
-9.7,45.0,3.0,2000.0,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,92
13.2,73.0,1.2,1639.0,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,810
36.8,39.0,1.3,1944.0,20.5,2.8,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,569
25.3,32.0,2.2,1997.0,7.4,0.06,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2460
26.0,39.0,2.7,1950.0,10.9,1.07,,0.0,Spring,No Holiday,Yes,True,False,False,False,3245
6.0,84.0,1.7,951.0,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,110
5.2,73.0,1.0,668.0,0.7,2.08,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,506
19.6,82.0,1.7,628.0,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,978
0.1,63.0,1.1,1003.0,-6.1,0.0,,0.0,Winter,No Holiday,Yes,False,True,False,False,260
10.6,84.0,1.1,284.0,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,230
29.3,27.0,,1977.0,8.3,1.24,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,3365
14.0,67.0,2.3,1733.0,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,142
4.6,65.0,0.1,2000.0,-1.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,122
-0.9,60.0,0.7,1844.0,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,135
14.1,69.0,1.6,1882.0,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,290
31.0,53.0,1.9,2000.0,20.2,0.79,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,584
22.7,44.0,1.4,1913.0,9.8,1.77,0.0,0.0,Autumn,Holiday,Yes,False,False,False,False,1031
9.9,69.0,1.1,808.0,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,170
16.1,32.0,1.4,1703.0,-0.6,1.8,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1001
9.8,87.0,1.9,2000.0,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,233
24.3,31.0,1.5,2000.0,6.0,1.17,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2189
1.9,51.0,0.8,1029.0,-7.1,1.01,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,554
19.2,60.0,1.5,2000.0,11.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,353
25.0,52.0,2.2,2000.0,14.4,0.37,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2557
7.0,86.0,1.2,2000.0,4.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,156
27.8,76.0,3.1,1517.0,23.1,1.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,976
26.4,72.0,0.2,1766.0,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,684
10.4,47.0,0.4,824.0,-0.4,0.14,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,365
31.3,55.0,,1550.0,21.1,1.2,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2770
6.8,59.0,3.2,2000.0,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1026
-3.3,41.0,0.7,2000.0,-14.7,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,230
4.0,56.0,1.0,1352.0,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,366
-2.3,62.0,0.9,1560.0,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,69
18.9,53.0,0.3,1871.0,9.1,0.04,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,742
10.9,59.0,1.1,2000.0,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,245
20.0,70.0,0.2,2000.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,False,False,False,True,0
23.8,95.0,2.7,1938.0,22.9,0.11,1.5,0.0,Summer,No Holiday,Yes,True,False,False,False,916
14.2,73.0,1.9,2000.0,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1221
-15.2,32.0,3.1,2000.0,-28.2,0.0,0.0,0.9,Winter,No Holiday,Yes,False,False,False,True,50
-0.5,83.0,,244.0,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,234
26.7,69.0,1.4,2000.0,20.5,0.36,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2309
5.2,79.0,1.3,894.0,1.8,0.0,0.0,0.0,Autumn,No Holiday,No,False,False,True,False,0
14.3,59.0,3.6,858.0,6.3,0.72,0.0,0.0,Autumn,No Holiday,No,True,False,False,False,0
7.2,65.0,3.8,773.0,1.0,0.61,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,349
33.5,57.0,2.8,989.0,23.8,1.55,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,920
30.6,55.0,1.1,2000.0,20.5,1.46,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,876
28.7,69.0,2.6,1546.0,22.4,1.02,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,991
15.2,,2.2,988.0,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1133
22.3,87.0,0.6,399.0,20.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,52
8.4,51.0,3.3,1977.0,-1.1,0.01,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,818
16.9,27.0,1.5,1354.0,-2.2,2.66,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,822
-9.7,37.0,2.8,1436.0,-21.6,1.57,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,115
15.8,40.0,1.9,647.0,2.2,1.95,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,560
28.1,49.0,3.2,1117.0,16.3,1.62,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2101
5.7,38.0,3.9,1985.0,-7.5,0.98,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,661
26.2,70.0,2.2,1908.0,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2274
22.8,65.0,1.8,2000.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,558
17.3,47.0,2.2,2000.0,5.8,0.0,0.0,0.0,Autumn,Holiday,No,True,False,False,False,0
21.7,78.0,0.3,2000.0,17.6,0.21,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,829
20.7,40.0,1.4,2000.0,6.6,1.06,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,2142
22.7,42.0,1.9,2000.0,9.1,1.13,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1820
3.0,67.0,3.3,945.0,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,282
15.8,40.0,2.3,481.0,2.2,1.28,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,911
-1.4,46.0,0.3,1651.0,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,139
0.2,32.0,1.1,1951.0,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,226
-3.6,91.0,1.2,241.0,-4.8,0.0,0.0,2.2,Winter,No Holiday,Yes,False,False,False,True,58
-6.9,56.0,2.3,1994.0,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,150
3.0,84.0,1.7,137.0,0.5,0.0,0.3,0.0,Winter,No Holiday,Yes,True,False,False,False,45
24.4,75.0,1.0,841.0,19.6,0.35,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1356
13.4,62.0,0.2,2000.0,6.2,0.0,0.0,0.0,Autumn,Holiday,Yes,False,False,False,True,292
-11.2,30.0,4.7,2000.0,-25.3,0.77,0.0,0.7,Winter,No Holiday,Yes,True,False,False,False,124
24.5,71.0,1.7,1295.0,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2153
-2.5,49.0,0.6,1436.0,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,443
20.9,53.0,1.4,1717.0,10.9,0.0,0.0,,Summer,No Holiday,Yes,False,False,False,True,1165
27.1,84.0,0.2,1161.0,24.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,903
24.8,82.0,3.2,1732.0,21.5,0.34,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,402
8.5,83.0,0.7,,5.7,0.0,0.0,0.0,Autumn,No Holiday,No,False,False,True,False,0
26.6,46.0,2.9,1482.0,14.0,,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1230
12.1,94.0,1.6,191.0,11.1,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,241
-11.0,55.0,0.8,1541.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,108
31.1,,2.7,1331.0,22.4,1.02,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,791
20.9,34.0,5.8,2000.0,4.4,1.37,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1080
9.2,40.0,2.6,592.0,-3.7,,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,666
-0.7,28.0,0.0,2000.0,-16.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,353
23.5,88.0,0.6,2000.0,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,870
-4.4,54.0,0.8,1786.0,-12.3,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,61
-4.4,37.0,1.7,1989.0,-16.9,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,36
15.7,45.0,2.5,2000.0,3.7,0.06,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,2499
23.5,81.0,3.5,2000.0,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1162
12.9,51.0,,1200.0,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,677
-7.5,42.0,0.9,1705.0,-18.2,0.55,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,170
-7.1,44.0,4.2,2000.0,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,361
-0.7,32.0,0.5,1991.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,683
7.8,72.0,,360.0,3.0,0.54,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,574
21.2,56.0,2.5,2000.0,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,941
2.4,52.0,0.9,1224.0,-6.4,1.08,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,405
32.4,33.0,2.7,1893.0,14.0,3.1,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,943
-2.1,56.0,0.8,1732.0,-9.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,108
