ID,дата_открытия,наличие_ипотеки
IDF55131629,2015-08-01,1
IDF55131670,2017-01-01,1
IDF55131713,2013-02-01,1
IDF55131715,2017-02-01,1
IDF55131724,2013-02-01,1
IDF55131825,2017-11-01,1
IDF55131875,2014-05-01,1
IDF55131880,2013-07-01,1
IDF55131933,2015-08-01,1
IDF55131938,2015-11-01,1
IDF55132016,2019-11-01,1
IDF55132081,2014-09-01,1
IDF55132226,2017-07-01,1
IDF55132416,2015-04-01,1
IDF55132465,2015-08-01,1
IDF55132565,2015-10-01,1
IDF55132580,2016-01-01,1
IDF55132647,2016-03-01,1
IDF55132649,2016-02-01,1
IDF55132704,2019-12-01,1
IDF55132714,2017-05-01,1
IDF55132740,2017-08-01,1
IDF55132745,2019-11-01,1
IDF55132856,2017-03-01,1
IDF55132877,2017-02-01,1
IDF55132892,2013-01-01,1
IDF55132901,2014-01-01,1
IDF55133006,2013-06-01,1
IDF55133123,2017-06-01,1
IDF55133193,2019-10-01,1
IDF55133271,2018-10-01,1
IDF55133299,2015-01-01,1
IDF55133320,2019-07-01,1
IDF55133383,2018-11-01,1
IDF55133435,2016-11-01,1
IDF55133436,2015-05-01,1
IDF55133490,2016-01-01,1
IDF55133497,2018-02-01,1
IDF55133507,2013-10-01,1
IDF55133549,2014-10-01,1
IDF55133561,2019-11-01,1
IDF55133583,2019-03-01,1
IDF55133604,2017-12-01,1
IDF55133631,2017-09-01,1
IDF55133641,2019-04-01,1
IDF55133652,2018-02-01,1
IDF55133663,2014-12-01,1
IDF55133693,2015-11-01,1
IDF55133732,2017-04-01,1
IDF55133743,2016-01-01,1
IDF55133753,2016-04-01,1
IDF55133759,2013-10-01,1
IDF55133794,2017-02-01,1
IDF55133841,2019-08-01,1
IDF55133844,2013-05-01,1
IDF55133890,2013-11-01,1
IDF55133891,2016-08-01,1
IDF55133917,2016-11-01,1
IDF55133999,2013-09-01,1
IDF55134051,2015-08-01,1
IDF55134184,2018-09-01,1
IDF55134231,2013-07-01,1
IDF55134264,2018-03-01,1
IDF55134287,2017-10-01,1
IDF55134295,2015-01-01,1
IDF55134301,2015-06-01,1
IDF55134314,2017-03-01,1
IDF55134372,2018-02-01,1
IDF55134500,2014-07-01,1
IDF55134502,2017-07-01,1
IDF55134565,2017-09-01,1
IDF55134729,2019-10-01,1
IDF55134799,2018-11-01,1
IDF55134821,2018-10-01,1
IDF55134835,2016-05-01,1
IDF55134850,2013-06-01,1
IDF55134886,2018-09-01,1
IDF55135010,2013-07-01,1
IDF55135047,2018-06-01,1
IDF55135091,2013-08-01,1
IDF55135175,2018-12-01,1
IDF55135239,2013-11-01,1
IDF55135249,2013-12-01,1
IDF55135261,2013-06-01,1
IDF55135263,2014-04-01,1
IDF55135319,2019-01-01,1
IDF55135322,2014-11-01,1
IDF55135323,2019-09-01,1
IDF55135336,2015-08-01,1
IDF55135360,2016-03-01,1
IDF55135390,2018-10-01,1
IDF55135479,2018-07-01,1
IDF55135482,2018-06-01,1
IDF55135490,2019-02-01,1
IDF55135498,2014-01-01,1
IDF55135520,2015-01-01,1
IDF55135639,2018-08-01,1
IDF55135645,2015-03-01,1
IDF55135649,2019-04-01,1
IDF55135766,2015-04-01,1
IDF55135856,2014-12-01,1
IDF55135864,2014-06-01,1
IDF55135871,2018-11-01,1
IDF55135888,2019-01-01,1
IDF55135934,2013-01-01,1
IDF55136050,2018-03-01,1
IDF55136082,2015-11-01,1
IDF55136130,2016-04-01,1
IDF55136137,2018-09-01,1
IDF55136217,2017-01-01,1
IDF55136243,2013-06-01,1
IDF55136247,2018-12-01,1
IDF55136277,2018-03-01,1
IDF55136354,2014-05-01,1
IDF55136367,2019-08-01,1
IDF55136397,2019-04-01,1
IDF55136407,2019-06-01,1
IDF55136465,2018-12-01,1
IDF55136528,2019-08-01,1
IDF55136540,2016-07-01,1
IDF55136565,2017-10-01,1
IDF55136642,2015-06-01,1
IDF55136643,2016-06-01,1
IDF55136653,2013-03-01,1
IDF55136672,2017-02-01,1
IDF55136683,2018-04-01,1
IDF55136730,2017-06-01,1
IDF55136782,2016-05-01,1
IDF55136887,2016-01-01,1
IDF55136935,2018-03-01,1
IDF55137006,2019-03-01,1
IDF55137104,2014-08-01,1
IDF55137130,2013-08-01,1
IDF55137198,2016-02-01,1
IDF55137218,2019-06-01,1
IDF55137383,2013-07-01,1
IDF55137438,2015-07-01,1
IDF55137444,2016-10-01,1
IDF55137464,2016-09-01,1
IDF55137468,2019-06-01,1
IDF55137551,2019-06-01,1
IDF55137568,2016-04-01,1
IDF55137573,2019-06-01,1
IDF55137620,2013-03-01,1
IDF55137623,2017-06-01,1
IDF55137702,2016-07-01,1
IDF55137712,2013-02-01,1
IDF55137856,2018-06-01,1
IDF55137952,2017-12-01,1
IDF55138002,2016-01-01,1
IDF55138028,2017-10-01,1
IDF55138116,2013-03-01,1
IDF55138139,2017-09-01,1
IDF55138189,2014-04-01,1
IDF55138254,2014-11-01,1
IDF55138292,2017-11-01,1
IDF55138336,2016-08-01,1
IDF55138377,2019-10-01,1
IDF55138489,2013-02-01,1
IDF55138556,2013-10-01,1
IDF55138592,2018-08-01,1
IDF55138635,2015-02-01,1
IDF55138704,2018-04-01,1
IDF55138762,2014-06-01,1
IDF55138777,2015-07-01,1
IDF55138884,2014-03-01,1
IDF55138904,2018-07-01,1
IDF55138929,2019-07-01,1
IDF55139024,2013-07-01,1
IDF55139061,2018-07-01,1
IDF55139156,2014-10-01,1
IDF55139181,2016-12-01,1
IDF55139233,2018-09-01,1
IDF55139252,2016-01-01,1
IDF55139271,2018-03-01,1
IDF55139282,2014-03-01,1
IDF55139344,2019-03-01,1
IDF55139360,2016-12-01,1
IDF55139373,2016-10-01,1
IDF55139375,2018-04-01,1
IDF55139422,2017-04-01,1
IDF55139542,2018-03-01,1
IDF55139583,2017-07-01,1
IDF55139698,2014-04-01,1
IDF55139772,2015-03-01,1
IDF55139779,2013-08-01,1
IDF55139812,2018-10-01,1
IDF55139870,2013-11-01,1
IDF55139887,2019-06-01,1
IDF55139941,2015-06-01,1
IDF55140058,2015-10-01,1
IDF55140156,2016-11-01,1
IDF55140179,2015-01-01,1
IDF55140185,2019-07-01,1
IDF55140265,2018-03-01,1
IDF55140291,2014-07-01,1
IDF55140309,2014-03-01,1
IDF55140325,2019-02-01,1
IDF55140430,2015-03-01,1
IDF55140471,2018-10-01,1
IDF55140602,2019-12-01,1
IDF55140627,2017-06-01,1
IDF55140649,2019-12-01,1
IDF55140695,2013-10-01,1
IDF55140732,2018-01-01,1
IDF55140802,2015-06-01,1
IDF55140848,2015-01-01,1
IDF55140850,2016-12-01,1
IDF55140865,2016-08-01,1
IDF55140917,2017-05-01,1
IDF55140939,2019-03-01,1
IDF55140947,2015-02-01,1
IDF55141093,2018-12-01,1
IDF55141105,2018-05-01,1
IDF55141154,2017-07-01,1
IDF55141209,2014-10-01,1
IDF55141254,2019-10-01,1
IDF55141280,2017-07-01,1
IDF55141388,2013-10-01,1
IDF55141414,2019-04-01,1
IDF55141422,2018-10-01,1
IDF55141424,2013-01-01,1
IDF55141426,2017-01-01,1
IDF55141441,2014-02-01,1
IDF55141442,2014-02-01,1
IDF55141553,2015-08-01,1
IDF55141567,2018-02-01,1
IDF55141582,2017-08-01,1
IDF55141618,2018-04-01,1
IDF55141628,2019-12-01,1
IDF55141629,2016-02-01,1
IDF55141639,2016-08-01,1
IDF55141653,2014-12-01,1
IDF55141694,2016-05-01,1
IDF55141814,2016-04-01,1
IDF55141833,2018-10-01,1
IDF55141846,2014-05-01,1
IDF55141877,2014-11-01,1
IDF55141966,2017-03-01,1
IDF55141988,2017-05-01,1
IDF55142009,2015-06-01,1
IDF55142162,2015-11-01,1
IDF55142180,2014-10-01,1
IDF55142213,2018-08-01,1
IDF55142229,2018-12-01,1
IDF55142239,2013-06-01,1
IDF55142294,2014-11-01,1
IDF55142321,2019-08-01,1
IDF55142323,2015-10-01,1
IDF55142346,2017-05-01,1
IDF55142355,2014-08-01,1
IDF55142356,2014-05-01,1
IDF55142395,2014-10-01,1
IDF55142474,2017-03-01,1
IDF55142483,2018-05-01,1
IDF55142504,2019-06-01,1
IDF55142525,2016-03-01,1
IDF55142535,2016-10-01,1
IDF55142540,2016-09-01,1
IDF55142548,2019-07-01,1
IDF55142573,2016-04-01,1
IDF55142635,2019-03-01,1
IDF55142685,2019-04-01,1
IDF55142722,2016-03-01,1
IDF55142775,2018-03-01,1
IDF55142800,2016-05-01,1
IDF55142834,2014-05-01,1
IDF55142924,2017-06-01,1
IDF55142934,2018-11-01,1
IDF55142954,2017-08-01,1
IDF55142955,2015-10-01,1
IDF55142998,2019-05-01,1
IDF55143027,2016-08-01,1
IDF55143032,2014-12-01,1
IDF55143084,2014-04-01,1
IDF55143093,2017-11-01,1
IDF55143157,2015-04-01,1
IDF55143195,2014-10-01,1
IDF55143227,2014-09-01,1
IDF55143260,2015-04-01,1
IDF55143272,2014-03-01,1
IDF55143274,2015-02-01,1
IDF55143320,2017-09-01,1
IDF55143525,2014-05-01,1
IDF55143544,2016-07-01,1
IDF55143567,2019-10-01,1
IDF55143770,2014-09-01,1
IDF55143832,2014-10-01,1
IDF55143937,2015-10-01,1
IDF55144011,2015-02-01,1
IDF55144016,2018-04-01,1
IDF55144028,2013-09-01,1
IDF55144051,2016-01-01,1
IDF55144074,2014-09-01,1
IDF55144159,2015-05-01,1
IDF55144246,2018-07-01,1
IDF55144380,2013-07-01,1
IDF55144392,2017-06-01,1
IDF55144456,2019-09-01,1
IDF55144489,2019-09-01,1
IDF55144573,2015-06-01,1
IDF55144580,2013-04-01,1
IDF55144585,2013-05-01,1
IDF55144664,2013-03-01,1
IDF55144686,2013-07-01,1
IDF55144781,2014-12-01,1
IDF55144881,2017-07-01,1
IDF55144894,2018-07-01,1
IDF55144903,2014-10-01,1
IDF55144908,2016-01-01,1
IDF55144936,2015-06-01,1
IDF55144964,2018-02-01,1
IDF55144972,2019-07-01,1
IDF55144986,2014-12-01,1
IDF55145026,2014-04-01,1
IDF55145090,2018-11-01,1
IDF55145094,2017-11-01,1
IDF55145150,2019-09-01,1
IDF55145157,2015-10-01,1
IDF55145206,2013-01-01,1
IDF55145211,2018-02-01,1
IDF55145221,2016-01-01,1
IDF55145254,2013-01-01,1
IDF55145294,2018-03-01,1
IDF55145302,2018-10-01,1
IDF55145308,2019-09-01,1
IDF55145350,2014-12-01,1
IDF55145370,2015-09-01,1
IDF55145386,2016-02-01,1
IDF55145432,2014-12-01,1
IDF55145495,2013-05-01,1
IDF55145583,2015-08-01,1
IDF55145597,2019-04-01,1
IDF55145642,2018-05-01,1
IDF55145711,2013-08-01,1
IDF55145786,2014-09-01,1
IDF55145796,2014-12-01,1
IDF55145808,2017-04-01,1
IDF55145830,2015-03-01,1
IDF55145852,2015-09-01,1
IDF55145860,2019-08-01,1
IDF55145869,2018-12-01,1
IDF55145894,2019-02-01,1
IDF55145921,2019-06-01,1
IDF55145926,2019-07-01,1
IDF55145977,2017-06-01,1
IDF55145981,2015-05-01,1
IDF55146084,2017-06-01,1
IDF55146086,2015-10-01,1
IDF55146226,2018-09-01,1
IDF55146286,2018-03-01,1
IDF55146349,2016-02-01,1
IDF55146377,2014-02-01,1
IDF55146449,2014-05-01,1
IDF55146476,2017-11-01,1
IDF55146581,2019-12-01,1
IDF55146599,2016-04-01,1
IDF55146629,2013-05-01,1
IDF55146642,2016-08-01,1
IDF55146649,2013-01-01,1
IDF55146655,2017-08-01,1
IDF55146713,2016-09-01,1
IDF55146718,2015-04-01,1
IDF55146732,2017-04-01,1
IDF55146744,2019-10-01,1
IDF55146790,2016-09-01,1
IDF55146794,2019-05-01,1
IDF55146834,2016-08-01,1
IDF55146871,2017-11-01,1
IDF55146880,2016-12-01,1
IDF55146903,2017-07-01,1
IDF55146917,2014-12-01,1
IDF55146927,2017-01-01,1
IDF55147045,2013-03-01,1
IDF55147052,2017-01-01,1
IDF55147124,2014-01-01,1
IDF55147244,2013-08-01,1
IDF55147253,2019-01-01,1
IDF55147287,2018-11-01,1
IDF55147299,2016-11-01,1
IDF55147309,2016-09-01,1
IDF55147344,2016-08-01,1
IDF55147373,2019-04-01,1
IDF55147382,2016-05-01,1
IDF55147548,2013-12-01,1
IDF55147558,2018-08-01,1
IDF55147611,2016-06-01,1
IDF55147626,2019-07-01,1
IDF55147662,2016-10-01,1
IDF55147673,2014-07-01,1
IDF55147712,2017-06-01,1
IDF55147837,2014-12-01,1
IDF55147899,2019-11-01,1
IDF55147921,2018-11-01,1
IDF55147924,2019-07-01,1
IDF55147985,2016-12-01,1
IDF55148074,2014-03-01,1
IDF55148119,2014-06-01,1
IDF55148130,2015-04-01,1
IDF55148133,2017-10-01,1
IDF55148144,2018-02-01,1
IDF55148161,2014-10-01,1
IDF55148209,2013-08-01,1
IDF55148346,2018-05-01,1
IDF55148430,2015-08-01,1
IDF55148463,2014-08-01,1
IDF55148472,2014-05-01,1
IDF55148491,2016-03-01,1
IDF55148497,2016-05-01,1
IDF55148572,2013-12-01,1
IDF55148606,2016-06-01,1
IDF55148609,2018-03-01,1
IDF55148652,2017-06-01,1
IDF55148653,2018-06-01,1
IDF55148674,2013-12-01,1
IDF55148819,2017-06-01,1
IDF55148822,2016-10-01,1
IDF55148857,2017-09-01,1
IDF55148996,2016-07-01,1
IDF55149038,2016-03-01,1
IDF55149059,2019-10-01,1
IDF55149098,2014-05-01,1
IDF55149110,2018-12-01,1
IDF55149193,2015-08-01,1
IDF55149217,2013-10-01,1
IDF55149278,2018-06-01,1
IDF55149385,2013-04-01,1
IDF55149398,2018-10-01,1
IDF55149424,2019-08-01,1
IDF55149434,2018-12-01,1
IDF55149519,2013-05-01,1
IDF55149553,2017-09-01,1
IDF55149598,2015-05-01,1
IDF55149622,2014-07-01,1
IDF55149628,2019-08-01,1
IDF55149630,2018-01-01,1
IDF55149648,2018-08-01,1
IDF55149676,2015-06-01,1
IDF55149713,2014-07-01,1
IDF55149715,2014-05-01,1
IDF55149771,2017-09-01,1
IDF55149775,2013-12-01,1
IDF55149784,2013-02-01,1
IDF55149817,2017-04-01,1
IDF55149818,2013-08-01,1
IDF55149834,2014-02-01,1
IDF55149851,2017-06-01,1
IDF55149912,2014-06-01,1
IDF55149930,2014-10-01,1
IDF55150009,2018-11-01,1
IDF55150026,2013-08-01,1
IDF55150074,2015-07-01,1
IDF55150081,2013-12-01,1
IDF55150109,2019-09-01,1
IDF55150111,2016-12-01,1
IDF55150123,2019-10-01,1
IDF55150193,2013-08-01,1
IDF55150198,2018-11-01,1
IDF55150245,2019-10-01,1
IDF55150285,2014-10-01,1
IDF55150332,2015-04-01,1
IDF55150347,2016-09-01,1
IDF55150376,2017-05-01,1
IDF55150379,2014-01-01,1
IDF55150418,2018-01-01,1
IDF55150476,2016-12-01,1
IDF55150544,2018-01-01,1
IDF55150546,2016-12-01,1
IDF55150549,2013-03-01,1
IDF55150558,2017-03-01,1
IDF55150561,2017-08-01,1
IDF55150622,2017-11-01,1
IDF55150659,2017-06-01,1
IDF55150728,2013-08-01,1
IDF55150736,2015-01-01,1
IDF55150742,2017-10-01,1
IDF55150793,2016-06-01,1
IDF55150817,2016-11-01,1
IDF55150886,2016-12-01,1
IDF55150919,2014-05-01,1
IDF55151000,2014-07-01,1
IDF55151042,2016-03-01,1
IDF55151059,2014-07-01,1
IDF55151064,2019-05-01,1
IDF55151210,2014-09-01,1
IDF55151297,2019-12-01,1
IDF55151300,2015-08-01,1
IDF55151315,2018-11-01,1
IDF55151355,2015-11-01,1
IDF55151442,2015-05-01,1
IDF55151451,2015-03-01,1
IDF55151502,2016-01-01,1
IDF55151508,2018-05-01,1
IDF55151521,2014-01-01,1
IDF55151532,2019-05-01,1
IDF55151572,2017-03-01,1
IDF55151575,2014-02-01,1
IDF55151597,2019-01-01,1
IDF55151634,2018-10-01,1
