ID,доход,сумма_кредита
IDF55145130,140985,218220
IDF54912499,95664,950115
IDF54966420,71772,860955
IDF55077746,108789,3440430
IDF55086712,77635,3740955
IDF55011139,81893,262515
IDF55122267,141797,150315
IDF55091440,23392,2215470
IDF55136720,21299,2847615
IDF55008779,139967,1024710
IDF55031119,118091,2900025
IDF55088741,31912,3506730
IDF55089444,25152,1084350
IDF55030606,28344,187020
IDF55117059,29323,2575575
IDF55131220,34122,1079340
IDF55046211,19372,207075
IDF54900312,20077,2561265
IDF54917737,91541,1096605
IDF54922251,39564,1697325
IDF55095774,37184,2174655
IDF55066621,106512,2808720
IDF55133966,25503,1175790
IDF55062539,48760,2238255
IDF55019720,60802,1437060
IDF54898019,141916,1137960
IDF55030385,50743,3710355
IDF55064686,36010,2971020
IDF55087991,147036,1027590
IDF54913500,71095,1277370
IDF54928285,92336,3725655
IDF55044117,52591,1476345
IDF55151300,18806,3567825
IDF54984220,50978,946605
IDF54988382,148705,221040
IDF55094637,130758,2408430
IDF54961339,145708,2665590
IDF55119595,74213,2674665
IDF55076678,71751,1632645
IDF55148606,41249,1852920
IDF54959449,111157,1172100
IDF55135639,55275,3606735
IDF55112070,25501,101385
IDF55081825,123479,2197515
IDF55108285,17784,2919750
IDF54943116,46004,1998435
IDF55018569,85531,286455
IDF54991563,126009,3695325
IDF55073976,32086,641985
IDF55139329,21199,1503525
IDF55029405,42791,2551035
IDF54930110,48069,2122140
IDF54935536,19588,2408160
IDF55100570,131732,2032980
IDF54931880,60736,661980
IDF55148572,86754,2023695
IDF54975006,85832,1686705
IDF54900104,49053,705150
IDF54925381,64589,3319335
IDF54896935,75317,1573290
IDF55017609,60140,2423280
IDF55066066,112114,1843740
IDF55137445,146968,3482820
IDF55147045,120270,915045
IDF55103895,19572,2668560
IDF55087478,60076,1552770
IDF55035375,23267,3464520
IDF55035313,25047,1348755
IDF55134372,122448,1926735
IDF54988905,143797,231930
IDF54971253,15432,2570445
IDF55014602,135990,496590
IDF54924656,74557,521010
IDF55119100,64680,2658945
IDF54925531,78151,1037490
IDF55128095,60489,1160430
IDF54963195,133208,766845
IDF54978666,99990,1005510
IDF54905834,95909,3502440
IDF55020249,140093,3278205
IDF55031111,22908,1147200
IDF55069673,85062,3644310
IDF55127094,79640,1090665
IDF55119701,30297,2465880
IDF55030515,63198,2432100
IDF55132226,18776,3474270
IDF54898000,80074,1933485
IDF55053369,128793,489345
IDF55027610,32934,932970
IDF55007552,99014,1372065
IDF54900399,129670,3209205
IDF54983487,122160,3244095
IDF55020844,24843,2889840
IDF55045818,66848,1776585
IDF54951947,128511,3322965
IDF55084640,112511,1263240
IDF54960175,80616,1133100
IDF55048886,54807,2487795
IDF55037891,148218,3509370
IDF54972433,78631,1604280
IDF54944910,43388,1276755
IDF55036363,108599,639285
IDF54928665,146138,1791720
IDF55102144,136489,2070465
IDF54918859,147019,2757615
IDF55039087,129521,2695485
IDF55098297,94356,1739370
IDF55001432,132816,1754955
IDF55099953,48091,2073795
IDF55006709,73175,993810
IDF55072867,51806,1110855
IDF54905785,64933,3028095
IDF54923516,143321,494460
IDF55135336,65926,3198720
IDF55138402,79095,3262230
IDF54982764,104982,559815
IDF55031829,133859,1416705
IDF55140886,48079,2478990
IDF54955220,129696,2570670
IDF55066697,31995,176250
IDF55109636,132963,2479995
IDF54959628,49364,450825
IDF55088930,56723,1031355
IDF54974284,127973,1141575
IDF54993143,62463,3119310
IDF54940539,126126,3189135
IDF55017294,95371,1775610
IDF55068937,88389,3740955
IDF55016149,98015,1129140
IDF55064054,46782,1119735
IDF55100947,134310,3271530
IDF54998687,84178,3085575
IDF54981274,138188,3329460
IDF54990382,38605,2108265
IDF54996573,78071,1231125
IDF55003036,52895,353010
IDF55107026,147611,1791855
IDF55015617,98586,3610350
IDF54975660,45690,3446805
IDF55031775,92568,1790265
IDF54969060,146256,2723790
IDF55104383,31334,2368020
IDF55130662,59389,1179375
IDF55121618,64835,1084965
IDF54971890,90321,1820340
IDF54972465,145159,1237860
IDF55092126,35721,3532215
IDF55130177,50108,2463870
IDF55057002,86067,2444325
IDF54996544,141917,3479010
IDF54967122,137430,260415
IDF55075626,47248,1768755
IDF55022539,46643,686445
IDF54936764,138686,368070
IDF54997719,37861,2426340
IDF55117129,89676,3386220
IDF54936611,39575,466050
IDF54972799,137749,3736860
IDF55079923,109158,3601305
IDF55142127,95338,2156085
IDF55150109,127271,2942220
IDF54983085,44878,2211345
IDF55011124,147561,250245
IDF55035119,103324,2955930
IDF55041098,131581,762855
IDF54899940,44391,445440
IDF55018367,104250,3343995
IDF55041636,132074,2290515
IDF55091716,33876,3241365
IDF54983296,141122,380625
IDF54899542,53114,3621150
IDF55142431,98577,1666500
IDF54910733,58307,2215395
IDF55146387,62854,848115
IDF55141081,138590,992115
IDF55115436,91430,2849250
IDF54937423,96995,2584050
IDF55146306,79255,1101075
IDF54923392,67250,1229010
IDF55101955,129330,2990985
IDF55024973,65608,2337720
IDF54991467,82432,697710
IDF55141254,142283,3521850
IDF55095018,37335,1443480
IDF55084713,131460,2590440
IDF54967816,60585,835410
IDF54998035,59948,99645
IDF55019225,86271,448485
IDF55109069,25658,196050
IDF55069306,42801,391620
IDF54901624,122986,577440
IDF54924584,121034,3502350
IDF55041017,101989,672855
IDF55056971,61367,3460590
IDF54917925,128259,3525150
IDF55082750,106271,2565975
IDF55110473,67351,3142965
IDF55061192,17483,1401525
IDF54943307,112005,1253775
IDF54946195,138600,494700
IDF54982043,145973,3176895
IDF54909956,38808,3628350
IDF55025118,37321,672270
IDF55058241,82343,2336385
IDF54946411,30039,2628525
IDF55084140,133606,1149420
IDF55078806,25359,1001175
IDF55003747,41080,960645
IDF54946321,16173,609300
IDF55148557,124284,2922030
IDF55116857,128348,782085
IDF54986294,114247,2813145
IDF55139594,75610,2993505
IDF54945895,114915,708645
IDF54954913,144408,337890
IDF55139061,44432,3619860
IDF55149598,136943,1376670
IDF54913628,118073,549615
IDF55126441,84768,250740
IDF54935030,100469,1437420
IDF55150732,25286,3743085
IDF55133541,87536,81510
IDF55117965,28447,875220
IDF55024237,62461,2204025
IDF54979362,94800,735825
IDF55073551,18868,3436710
IDF55055139,76655,1645845
IDF54950157,15390,3056520
IDF54902944,16156,3005505
IDF55014258,120592,2278470
IDF55112868,103844,1946925
IDF55130244,27778,2763930
IDF54911118,134051,1052325
IDF55065049,147132,1142790
IDF54915335,108625,1011000
IDF54925951,26302,1958295
IDF55149353,38804,774345
IDF55037559,18045,2998845
IDF55121770,105113,1544175
IDF54980014,118214,987450
IDF55119996,106658,1955205
IDF54941581,116012,1078980
IDF55035736,94513,1774170
IDF54978559,17212,943590
IDF54947750,57309,1940310
IDF54989008,112011,1450530
IDF55117903,18697,3038565
IDF54968338,63454,681690
IDF55061602,108768,3620670
IDF54945826,111189,1830090
IDF55002510,68462,3261945
IDF55122759,104588,707295
IDF54988286,139255,3042165
IDF54902816,80558,2512380
IDF54933691,107097,988845
IDF54996078,76591,708555
IDF54908570,30964,678225
IDF55003925,42905,597045
IDF54967994,149577,1311300
IDF54951231,103616,145155
IDF55046088,61828,2712840
IDF55043534,61919,452250
IDF55149110,99805,3318885
IDF54914617,146670,2516100
IDF54979134,40478,772545
IDF55136465,71744,1484280
IDF55140309,25809,1189890
IDF55027262,25953,3094980
IDF55140947,136800,3082530
IDF55089807,17619,487035
IDF55147626,87398,3625920
IDF55012245,42577,2301600
IDF54991955,130754,162000
IDF54993077,54837,2374485
IDF55026371,32231,1203375
IDF55020001,136604,902100
IDF54939327,24989,3119775
IDF55100992,113185,1396425
IDF54980381,106952,2845800
IDF54972792,74149,178875
IDF55013637,97057,2407290
IDF54937366,44659,1714290
IDF54921216,83396,1854705
IDF54921622,68269,2233170
IDF55089258,79928,1007775
IDF55122155,58706,3689760
IDF55117401,17089,1100985
IDF55102545,26624,851175
IDF54978652,50906,3145965
IDF55028345,42237,3171555
IDF55004538,142633,3522480
IDF54947296,123180,1842060
IDF55100072,90654,3695700
IDF55097231,113960,166650
IDF54898799,147643,450150
IDF55097435,83163,3726540
IDF55095943,84765,1499955
IDF54995557,131596,3014265
IDF55123551,38070,1968825
IDF55061943,81050,2103150
IDF54966390,94500,1599600
IDF55113303,35807,1640685
IDF55018679,112882,2521410
IDF55042662,101997,1006680
IDF54942352,67736,1283970
IDF55150728,56625,1601655
IDF55136247,145204,541815
IDF55052351,29493,1755540
IDF55005015,142144,994545
IDF55018566,125651,1796325
IDF55031002,135136,489285
IDF55076100,145179,2247720
IDF54953288,54270,2755650
IDF55135766,16796,318975
IDF54968038,56242,172560
IDF54985670,22853,1594155
IDF54896561,97219,2836995
IDF54967311,135968,2923005
IDF54981603,17862,1447455
IDF55036451,134367,1703565
IDF55089117,42983,3404865
IDF55071204,71655,2056335
IDF54962073,82575,2762160
IDF54997074,128860,3256725
IDF54956797,75621,3014505
IDF54972540,27041,2687910
IDF54948927,44754,2462040
IDF55076140,137382,897330
IDF55124853,117567,2537490
IDF55009356,97875,2473170
IDF55131665,133288,2817930
IDF54940991,131013,2703585
IDF55070143,17453,274125
IDF54974206,42435,175545
IDF55102721,36212,595965
IDF55124644,123427,3131175
IDF54938392,139362,430395
IDF54940972,57481,2441265
IDF55101744,103647,3259515
IDF54958777,28888,2203260
IDF55086312,63661,1253355
IDF55090745,69515,1150350
IDF54952505,62369,544020
IDF54909983,15895,2362320
IDF54984207,43385,2614710
IDF54954692,25004,2944635
IDF54982715,72178,898725
IDF55091240,64386,3641355
IDF55042076,61415,2217945
IDF54897232,144295,787290
IDF55145807,82949,3428220
IDF54983466,38591,2280270
IDF54934672,91538,1296375
IDF55065911,63741,3034455
IDF55022454,75793,3014940
IDF55118303,43849,1469610
IDF54903822,84430,2040645
IDF54900249,80473,726360
IDF55093644,56867,1732965
IDF55053274,89945,1756320
IDF55093017,60717,1560660
IDF55097977,125357,3213255
IDF54900300,72455,2160825
IDF54969868,140638,1158615
IDF54909200,114200,1668975
IDF55057238,131551,1121910
IDF54900810,117921,3127545
IDF54937456,19229,3512415
IDF54968788,134615,3258720
IDF55043379,96538,2888370
IDF55123802,42675,2915160
IDF55005452,114555,2029380
IDF54976357,17966,495000
IDF55113911,49212,2716035
IDF55143260,40546,123885
IDF54930716,23530,666855
IDF55048987,25292,2225355
IDF54959465,140217,3310035
IDF55045965,21046,847545
IDF54904367,44026,2578695
IDF55102637,47985,3558795
IDF55024092,25215,2690895
IDF55080153,33193,2213925
IDF55130358,49874,2324610
IDF55020771,83507,624525
IDF55041727,21866,2654205
IDF54985264,89894,2723175
IDF54959866,44531,1471035
IDF55023710,91175,1746285
IDF55039450,145827,1095765
IDF55071044,33322,2278050
IDF55049923,45532,1213695
IDF55058395,128536,89445
IDF54977262,137068,534750
IDF55089839,28120,2023065
IDF54934219,110566,3278520
IDF54990213,45591,1691715
IDF54948496,82565,3292365
IDF55112123,102748,2522730
IDF55005691,39108,2266800
IDF54926027,125553,1988640
IDF54919183,86968,2282400
IDF54926055,65758,3086640
IDF54980173,149707,1616160
IDF55133271,36667,852660
IDF54984743,81923,1122810
IDF55022854,117386,899175
IDF54948018,133351,1510020
IDF55057452,122600,3653820
IDF55121894,77066,3182805
IDF55102503,21549,2275290
IDF54898326,23122,3522885
IDF55012696,135901,1178475
IDF55022419,78951,1918065
IDF55076741,22882,366060
IDF55028540,53876,1777275
IDF54926687,131624,3522180
IDF55028161,17804,174075
IDF54913193,100508,649290
IDF54925431,67429,2981235
IDF55148923,91893,533220
IDF55068977,144307,1855665
IDF55136082,60253,3266160
IDF54975341,34021,2405760
IDF54938523,100254,2110545
IDF55132296,25547,3452325
IDF54907499,76431,3290190
IDF55033129,116176,1830855
IDF55054877,48013,2687160
IDF54963830,124927,1323645
IDF55142955,112162,81195
IDF55032594,141312,1599945
IDF54932159,18815,2334555
IDF54984359,57981,575835
IDF55033157,22203,2803500
IDF55018197,107770,2475600
IDF54907584,124493,3345765
IDF54911592,54193,1223265
IDF54902866,142179,2491965
IDF54938285,147478,3419790
IDF54910526,112397,827280
IDF55086908,50877,623430
IDF55046177,139668,1587675
IDF55148882,28377,813345
IDF55122667,64568,1806060
IDF55117546,94546,2726265
IDF55110328,149314,2928375
IDF55147712,52156,456150
IDF55078679,63400,385140
IDF54905618,66918,259770
IDF55089090,15118,3322230
IDF55027916,116854,716205
IDF55100732,146761,2708640
IDF55050910,87639,547320
IDF54909954,149732,591015
IDF54959202,40058,3659640
IDF55148607,133865,108930
IDF55037338,46639,1384560
IDF54941035,68988,3240780
IDF55131149,59276,982695
IDF55146226,71580,3423480
IDF55106420,47994,2509095
IDF55144028,147509,2274315
IDF55149557,121237,492840
IDF54997266,15944,3238005
IDF54951663,139277,2423820
IDF55028396,76371,2556000
IDF54940301,128772,2477760
IDF55017838,110425,2612550
IDF55091689,144793,2246445
IDF54959331,42406,2840550
IDF55146084,40191,3353295
IDF55080195,35322,116445
IDF54919842,48142,3202410
IDF55021285,31645,1033935
IDF55067295,140282,1292865
IDF54997789,21152,3173895
IDF54985214,144436,2792055
IDF55042878,75675,1327380
IDF55087201,46399,882225
IDF55079707,68471,2007645
IDF55074531,82988,1335195
IDF54992298,100944,2306160
IDF55120121,71786,2298075
IDF55119518,73813,3054240
IDF55032908,17368,568455
IDF54919998,35383,3238800
IDF54935115,16526,3625260
IDF55006878,53811,2794650
IDF54959692,112535,1257675
IDF55073262,64459,2010015
IDF54916449,23094,3038265
IDF55151575,33773,2624370
IDF54977638,80116,2222775
IDF54900821,81997,285720
IDF55019109,27590,1361355
IDF55127023,86236,3255120
IDF55006304,46410,2574600
IDF54908262,75426,1696890
IDF54971627,21289,2261760
IDF55065537,66693,2046150
IDF55067421,110100,1347300
IDF54997648,38073,3639780
IDF55056600,136538,434340
IDF55126987,15576,2036445
IDF55020245,18784,2574825
IDF55114984,45492,1965750
IDF55056489,18551,3673095
IDF55001892,101159,3533430
IDF55073319,131980,811920
IDF55105934,29045,897885
IDF54962115,75891,2581755
IDF55112466,121448,903645
IDF55001040,117236,1711980
IDF55079841,86700,1110600
IDF55072201,16128,3119235
IDF54968486,106409,1718430
IDF55084660,27810,2813955
IDF54971815,70290,3112185
IDF54896494,15192,2291670
IDF55078484,76791,1130490
IDF54967204,119294,3395760
IDF54958704,130894,1900035
IDF54898310,144458,1911780
IDF55098419,133982,1350945
IDF55106655,102795,286395
IDF54973620,113762,2943000
IDF55016685,121727,321915
IDF55060033,37769,84945
IDF54960935,60633,1042770
IDF55023505,86229,141855
IDF55075876,29481,826890
IDF55046958,86990,817440
IDF55041574,19665,1901175
IDF55121666,102991,3697620
IDF55142395,116122,120840
IDF55121020,57457,2245950
IDF55151315,24599,1900095
IDF54963490,60207,336300
IDF55081192,60819,1149705
IDF55121253,48856,3474360
IDF55073450,113491,929505
IDF55063575,127061,2865405
IDF55036406,57557,937650
IDF55094406,139934,3706785
IDF55009819,37121,3374775
IDF55145336,106512,2578155
IDF55058288,124822,2998395
IDF55090210,65043,3689235
IDF54958476,107249,575670
IDF55111780,15899,1491705
IDF55141246,44655,2944440
IDF54970648,40557,3167715
IDF55142535,38029,1133040
IDF55060324,75605,3460365
IDF55083950,62000,640575
IDF55120544,80494,1416030
IDF55042804,79580,202080
IDF55024265,26603,132600
IDF54900289,62154,2044350
IDF55110368,31309,2930295
IDF55049249,87507,1564305
IDF54911417,98027,2073975
IDF55125735,59814,3378315
IDF55005999,54356,1562940
IDF54896592,110938,1566420
IDF54965854,121200,3462690
IDF55056236,35378,3366420
IDF54897345,30313,2404335
IDF55056246,43242,1504485
IDF55019125,30612,682635
IDF55150736,65694,3141915
IDF55003241,15544,1212840
IDF54919440,115191,1066350
IDF55070376,18654,1192605
IDF54923261,37176,3398610
IDF55117584,95343,281985
IDF55015537,139453,2976450
IDF55036267,82930,2256945
IDF55111658,77167,487935
IDF55061277,66070,3587655
IDF55101476,84625,3356535
IDF55098897,78988,886590
IDF54915911,46638,193290
IDF54897066,132032,81555
IDF54971648,54282,1326795
IDF55087162,85653,3101775
IDF55124157,120622,3231750
IDF55093341,48981,2054250
IDF55098417,82623,1296795
IDF54952033,87942,2510880
IDF54905043,16630,3706320
IDF55126908,104705,2739360
IDF55051592,131933,2124750
IDF55137568,25737,312825
IDF55040014,146902,490320
IDF54922323,147161,1408785
IDF55108412,18162,1237860
IDF54980341,119343,1211190
IDF55083104,51623,681750
IDF55124914,133671,1361220
IDF55009730,20277,458700
IDF55013212,105303,3198300
IDF54920836,130232,2108520
IDF55054912,148682,919560
IDF55144521,110479,1851330
IDF54974948,116214,968985
IDF55112590,103918,2803365
IDF55110208,130024,361560
IDF55077124,56398,366510
IDF55057762,74256,2604030
IDF55007337,21572,3634290
IDF55038104,115593,1031370
IDF55105587,84771,1446795
IDF55058167,77453,2191230
IDF55098970,72187,2462430
IDF54969248,56577,3052905
IDF54939231,67740,445590
IDF54901284,31313,3498390
IDF54908510,27736,1500855
IDF55145090,40721,2249340
IDF55004931,48580,658545
IDF55020841,20207,2226045
IDF55138777,78219,1464135
IDF55138381,120871,2102025
IDF55071995,96448,682095
IDF54977685,130139,2744070
IDF55042265,72734,1383135
IDF54990729,123625,1720035
IDF55068647,22618,2094000
IDF55107559,88115,1075755
IDF54946394,102646,2558520
IDF54919053,102616,668730
IDF55144881,94403,984765
IDF54912485,91301,2183370
IDF55042962,85480,1364340
IDF54935483,65046,3436575
IDF54933409,22394,1420125
IDF54897243,69465,378240
IDF54918066,77248,3125775
IDF55079791,122089,3404505
IDF54989140,38707,3032115
IDF55009675,110204,119835
IDF55091419,76470,3460200
IDF54935350,65702,1108515
IDF55141215,61635,3624840
IDF55074262,31058,1679745
IDF55130678,149453,2006625
IDF54938039,30130,517965
IDF54995815,19920,1712670
IDF55066888,88753,481935
IDF55080682,16218,3447855
IDF54942262,26073,2232870
IDF55009490,80915,874335
IDF55121303,27689,1321965
IDF54995657,35283,1048155
IDF55107645,140030,1632345
IDF54917847,96722,1976085
IDF55122915,21574,2949315
IDF55000095,45885,1035090
IDF55036954,64332,638310
IDF54996080,101530,1590765
IDF55069755,93613,2188875
IDF55090990,87205,447915
IDF55101303,121857,2188635
IDF54996511,58596,1367880
IDF55106552,24035,2886195
IDF55120812,122139,2982375
IDF55069258,60773,1077390
IDF55078134,32534,342825
IDF54920890,132425,1708995
IDF55149851,106023,1003995
IDF55040268,46505,960810
IDF55033221,66779,2547675
IDF55021569,76881,1379475
IDF55078938,37336,653640
IDF55095572,107898,3196800
IDF54901721,132659,1484685
IDF54922368,66709,380775
IDF54969798,132244,1652130
IDF55041390,145127,925845
IDF55011792,119871,286275
IDF54999627,93448,3519120
IDF55026954,37755,3544290
IDF54997853,136221,83715
IDF55100476,36946,1258845
IDF55118819,131044,2716590
IDF55022959,93765,423825
IDF54997842,35057,3611250
IDF54965411,62178,2041965
IDF54941025,25240,2431065
IDF54897153,60971,3462195
IDF54956717,85542,1009470
IDF55015407,82434,3501180
IDF54916897,16100,1873815
IDF54998529,101793,1677525
IDF55118432,101750,3030990
IDF55029820,134354,2317965
IDF55013368,16275,2091090
IDF54978003,98963,1773840
IDF55083280,26500,3727515
IDF55138704,104313,2068545
IDF54983104,53706,1944720
IDF55037128,42594,2561850
IDF55037487,138420,1226340
IDF55129676,107649,3003900
IDF55105604,118064,1061055
IDF55123328,106219,3497310
IDF55050034,97352,2722320
